order_id,customer_id,product_id,quantity,order_date,order_amount
O02270,C012,P043,2,2026-08-19,50262
O02271,C007,P022,2,2026-08-19,17184
O02272,C073,P014,1,2026-08-19,21843
O02273,C027,P038,2,2026-08-19,108166
O02274,C043,P050,2,2026-08-19,4268
O02275,C036,P010,2,2026-08-19,21044
O02276,C033,P012,1,2026-08-19,16683
O02277,C017,P001,3,2026-08-19,200220
O02278,C076,P021,1,2026-08-19,32693
O02279,C034,P004,2,2026-08-19,139428
O02280,C068,P008,1,2026-08-19,31585
O02281,C058,P050,3,2026-08-19,6402
O02282,C076,P007,4,2026-08-19,191104
O02283,C029,P040,1,2026-08-19,8144
O02284,C039,P030,1,2026-08-19,31395
O02285,C062,P026,4,2026-08-19,38020
O02286,C063,P046,4,2026-08-19,146836
O02287,C011,P021,5,2026-08-19,163465
O02288,C009,P009,3,2026-08-19,95313
O02289,C092,P021,4,2026-08-19,130772
O02290,C038,P030,5,2026-08-19,156975
O02291,C013,P045,1,2026-08-19,55496
O02292,C093,P014,4,2026-08-19,87372
O02293,C030,P027,3,2026-08-19,90621
O02294,C052,P027,1,2026-08-19,30207
O02295,C055,P021,3,2026-08-19,98079
O02296,C020,P044,4,2026-08-19,236000
O02297,C012,P006,1,2026-08-19,2752
O02298,C013,P048,3,2026-08-19,174846
O02299,C072,P004,5,2026-08-19,348570
O02300,C072,P022,1,2026-08-19,8592
O02301,C046,P043,4,2026-08-19,100524
O02302,C037,P039,3,2026-08-19,21900
O02303,C014,P037,5,2026-08-19,233190
O02304,C020,P043,4,2026-08-19,100524
O02305,C014,P023,5,2026-08-19,14785
O02306,C015,P049,3,2026-08-19,39099
O02307,C055,P036,5,2026-08-19,64520
O02308,C004,P039,3,2026-08-19,21900
O02309,C024,P018,3,2026-08-19,157488
O02310,C045,P001,2,2026-08-19,133480
O02311,C073,P043,4,2026-08-19,100524
O02312,C019,P048,1,2026-08-19,58282
O02313,C096,P034,2,2026-08-19,124386
O02314,C054,P030,3,2026-08-19,94185
O02315,C048,P020,3,2026-08-19,178131
O02316,C007,P010,2,2026-08-19,21044
O02317,C087,P006,3,2026-08-19,8256
O02318,C085,P028,4,2026-08-19,17268
O02319,C054,P018,2,2026-08-19,104992
O02320,C015,P023,4,2026-08-19,11828
O02321,C037,P044,5,2026-08-19,295000
O02322,C068,P043,3,2026-08-19,75393
O02323,C029,P026,5,2026-08-19,47525
O02324,C001,P014,3,2026-08-19,65529
O02325,C099,P009,3,2026-08-19,95313
O02326,C042,P008,1,2026-08-19,31585
O02327,C096,P028,2,2026-08-19,8634
O02328,C049,P035,2,2026-08-19,50314
O02329,C072,P043,3,2026-08-19,75393
O02330,C051,P048,1,2026-08-19,58282
O02331,C003,P030,1,2026-08-19,31395
O02332,C074,P028,5,2026-08-19,21585
O02333,C091,P041,4,2026-08-19,178692
O02334,C015,P026,1,2026-08-19,9505
O02335,C022,P040,4,2026-08-19,32576
O02336,C012,P028,1,2026-08-19,4317
O02337,C056,P038,4,2026-08-19,216332
O02338,C011,P026,3,2026-08-19,28515
O02339,C029,P022,2,2026-08-19,17184
O02340,C066,P041,1,2026-08-19,44673
O02341,C066,P013,3,2026-08-19,187488
O02342,C094,P042,2,2026-08-19,65582
O02343,C014,P010,3,2026-08-19,31566
O02344,C023,P039,2,2026-08-19,14600
O02345,C023,P050,4,2026-08-19,8536
O02346,C097,P037,5,2026-08-19,233190
O02347,C088,P037,5,2026-08-19,233190
O02348,C081,P021,2,2026-08-19,65386
O02349,C009,P031,4,2026-08-19,255296
O02350,C036,P038,1,2026-08-19,54083
O02351,C065,P005,3,2026-08-19,128061
O02352,C058,P003,1,2026-08-19,49209
O02353,C037,P005,1,2026-08-19,42687
O02354,C050,P030,5,2026-08-19,156975
O02355,C095,P003,4,2026-08-19,196836
O02356,C042,P039,4,2026-08-19,29200
O02357,C020,P004,4,2026-08-19,278856
O02358,C044,P046,1,2026-08-19,36709
O02359,C083,P012,1,2026-08-19,16683
O02360,C091,P029,4,2026-08-19,37948
O02361,C067,P040,2,2026-08-19,16288
O02362,C048,P019,4,2026-08-19,230488
O02363,C100,P022,5,2026-08-19,42960
O02364,C081,P042,3,2026-08-19,98373
O02365,C043,P007,5,2026-08-19,238880
O02366,C037,P017,5,2026-08-19,132825
O02367,C043,P006,5,2026-08-19,13760
O02368,C045,P020,4,2026-08-19,237508
O02369,C077,P046,1,2026-08-19,36709
O02370,C072,P025,3,2026-08-19,87192
O02371,C086,P045,5,2026-08-19,277480
O02372,C083,P043,4,2026-08-19,100524
O02373,C047,P002,3,2026-08-19,78813
O02374,C024,P014,3,2026-08-19,65529
O02375,C025,P015,2,2026-08-19,138726
O02376,C010,P019,1,2026-08-19,57622
O02377,C099,P035,5,2026-08-19,125785
O02378,C085,P022,5,2026-08-19,42960
O02379,C077,P025,2,2026-08-19,58128
O02380,C024,P045,5,2026-08-19,277480
O02381,C093,P029,1,2026-08-19,9487
O02382,C047,P044,2,2026-08-19,118000
O02383,C079,P019,4,2026-08-19,230488
O02384,C069,P016,3,2026-08-19,166983
O02385,C025,P024,5,2026-08-19,151805
O02386,C060,P050,3,2026-08-19,6402
O02387,C065,P034,4,2026-08-19,248772
O02388,C026,P039,2,2026-08-19,14600
O02389,C007,P042,4,2026-08-19,131164
O02390,C071,P007,5,2026-08-19,238880
O02391,C037,P006,2,2026-08-19,5504
O02392,C058,P033,2,2026-08-19,124306
O02393,C012,P015,4,2026-08-19,277452
O02394,C004,P027,1,2026-08-19,30207
O02395,C065,P024,2,2026-08-19,60722
O02396,C011,P024,2,2026-08-19,60722
O02397,C041,P007,3,2026-08-19,143328
O02398,C018,P003,3,2026-08-19,147627
O02399,C090,P009,4,2026-08-19,127084
O02400,C079,P001,1,2026-08-19,66740
O02401,C033,P014,2,2026-08-19,43686
O02402,C094,P039,5,2026-08-19,36500
O02403,C015,P050,3,2026-08-19,6402
O02404,C039,P008,1,2026-08-19,31585
O02405,C054,P041,5,2026-08-19,223365
O02406,C009,P008,4,2026-08-19,126340
O02407,C003,P041,5,2026-08-19,223365
O02408,C092,P010,3,2026-08-19,31566
O02409,C001,P040,3,2026-08-19,24432
O02410,C074,P027,2,2026-08-19,60414
O02411,C068,P024,1,2026-08-19,30361
O02412,C070,P033,5,2026-08-19,310765
O02413,C003,P025,4,2026-08-19,116256
O02414,C082,P025,3,2026-08-19,87192
O02415,C096,P002,3,2026-08-19,78813
O02416,C045,P016,1,2026-08-19,55661
O02417,C018,P003,3,2026-08-19,147627
O02418,C044,P042,2,2026-08-19,65582
O02419,C090,P031,2,2026-08-19,127648
O02420,C009,P046,4,2026-08-19,146836
O02421,C038,P013,1,2026-08-19,62496
O02422,C006,P021,3,2026-08-19,98079
O02423,C051,P035,4,2026-08-19,100628
O02424,C005,P049,2,2026-08-19,26066
O02425,C046,P050,1,2026-08-19,2134
O02426,C035,P008,3,2026-08-19,94755
O02427,C052,P048,4,2026-08-19,233128
O02428,C044,P012,4,2026-08-19,66732
O02429,C048,P034,3,2026-08-19,186579
O02430,C094,P028,1,2026-08-19,4317
O02431,C078,P012,5,2026-08-19,83415
O02432,C042,P007,1,2026-08-19,47776
O02433,C085,P019,3,2026-08-19,172866
O02434,C078,P046,4,2026-08-19,146836
O02435,C089,P029,3,2026-08-19,28461
O02436,C006,P047,3,2026-08-19,98826
O02437,C036,P041,1,2026-08-19,44673
O02438,C086,P041,4,2026-08-19,178692
O02439,C066,P048,2,2026-08-19,116564
O02440,C019,P039,4,2026-08-19,29200
O02441,C017,P005,2,2026-08-19,85374
O02442,C047,P025,5,2026-08-19,145320
O02443,C078,P010,4,2026-08-19,42088
O02444,C048,P029,1,2026-08-19,9487
O02445,C068,P024,4,2026-08-19,121444
O02446,C084,P018,2,2026-08-19,104992
O02447,C004,P048,2,2026-08-19,116564
O02448,C067,P025,5,2026-08-19,145320
O02449,C034,P050,3,2026-08-19,6402
O02450,C028,P040,3,2026-08-19,24432
O02451,C026,P008,2,2026-08-19,63170
O02452,C058,P012,4,2026-08-19,66732
O02453,C088,P021,3,2026-08-19,98079
O02454,C071,P035,3,2026-08-19,75471
O02455,C021,P046,2,2026-08-19,73418
O02456,C066,P015,1,2026-08-19,69363
O02457,C018,P016,4,2026-08-19,222644
O02458,C047,P036,5,2026-08-19,64520
O02459,C060,P036,2,2026-08-19,25808
O02460,C009,P020,4,2026-08-19,237508
O02461,C068,P027,4,2026-08-19,120828
O02462,C017,P021,1,2026-08-19,32693
O02463,C060,P044,5,2026-08-19,295000
O02464,C017,P050,5,2026-08-19,10670
O02465,C099,P009,4,2026-08-19,127084
O02466,C008,P008,5,2026-08-19,157925
O02467,C039,P011,2,2026-08-19,127798
O02468,C091,P015,3,2026-08-19,208089
O02469,C037,P006,3,2026-08-19,8256
O02470,C082,P036,3,2026-08-19,38712
O02471,C081,P020,5,2026-08-19,296885
O02472,C012,P033,2,2026-08-19,124306
O02473,C022,P043,5,2026-08-19,125655
O02474,C073,P003,1,2026-08-19,49209
O02475,C006,P042,5,2026-08-19,163955
O02476,C084,P014,5,2026-08-19,109215
O02477,C080,P041,1,2026-08-19,44673
O02478,C081,P035,3,2026-08-19,75471
O02479,C062,P016,4,2026-08-19,222644
O02480,C059,P005,1,2026-08-19,42687
O02481,C057,P027,4,2026-08-19,120828
O02482,C027,P022,5,2026-08-19,42960
O02483,C041,P046,3,2026-08-19,110127
O02484,C052,P009,3,2026-08-19,95313
O02485,C072,P007,3,2026-08-19,143328
O02486,C060,P008,3,2026-08-19,94755
O02487,C032,P010,1,2026-08-19,10522
O02488,C038,P025,5,2026-08-19,145320
O02489,C032,P011,3,2026-08-19,191697
O02490,C025,P049,2,2026-08-19,26066
O02491,C066,P030,4,2026-08-19,125580
O02492,C064,P002,1,2026-08-19,26271
O02493,C065,P030,2,2026-08-19,62790
O02494,C075,P023,1,2026-08-19,2957
O02495,C037,P032,5,2026-08-19,87710
O02496,C037,P035,1,2026-08-19,25157
O02497,C056,P009,3,2026-08-19,95313
O02498,C098,P026,3,2026-08-19,28515
O02499,C052,P004,5,2026-08-19,348570
O02500,C025,P024,5,2026-08-19,151805
O02501,C010,P025,5,2026-08-19,145320
O02502,C098,P036,3,2026-08-19,38712
O02503,C017,P007,4,2026-08-19,191104
O02504,C044,P036,3,2026-08-19,38712
O02505,C026,P039,5,2026-08-19,36500
O02506,C065,P003,1,2026-08-19,49209
O02507,C018,P046,3,2026-08-19,110127
O02508,C067,P030,2,2026-08-19,62790
O02509,C018,P021,5,2026-08-19,163465
O02510,C021,P026,5,2026-08-19,47525
O02511,C076,P022,5,2026-08-19,42960
O02512,C069,P032,5,2026-08-19,87710
O02513,C061,P002,3,2026-08-19,78813
O02514,C087,P008,4,2026-08-19,126340
O02515,C093,P045,1,2026-08-19,55496
O02516,C034,P042,5,2026-08-19,163955
O02517,C093,P004,5,2026-08-19,348570
O02518,C022,P034,5,2026-08-19,310965
O02519,C019,P044,2,2026-08-19,118000
O02520,C074,P045,1,2026-08-19,55496
O02521,C003,P029,3,2026-08-19,28461
O02522,C020,P027,2,2026-08-19,60414
O02523,C065,P050,5,2026-08-19,10670
O02524,C095,P047,1,2026-08-19,32942
O02525,C067,P014,5,2026-08-19,109215
O02526,C085,P031,5,2026-08-19,319120
O02527,C041,P012,4,2026-08-19,66732
O02528,C044,P035,3,2026-08-19,75471
O02529,C079,P031,2,2026-08-19,127648
O02530,C036,P036,3,2026-08-19,38712
O02531,C039,P050,3,2026-08-19,6402
O02532,C089,P046,4,2026-08-19,146836
O02533,C062,P023,5,2026-08-19,14785
O02534,C037,P008,5,2026-08-19,157925
O02535,C049,P026,3,2026-08-19,28515
O02536,C038,P003,3,2026-08-19,147627
O02537,C045,P029,3,2026-08-19,28461
O02538,C028,P013,5,2026-08-19,312480
O02539,C072,P045,3,2026-08-19,166488
O02540,C014,P040,5,2026-08-19,40720
O02541,C032,P004,5,2026-08-19,348570
O02542,C082,P015,1,2026-08-19,69363
O02543,C053,P022,4,2026-08-19,34368
O02544,C088,P050,2,2026-08-19,4268
O02545,C071,P011,4,2026-08-19,255596
O02546,C062,P042,2,2026-08-19,65582
O02547,C042,P019,1,2026-08-19,57622
O02548,C084,P037,2,2026-08-19,93276
O02549,C095,P047,1,2026-08-19,32942
O02550,C054,P012,1,2026-08-19,16683
O02551,C064,P012,3,2026-08-19,50049
O02552,C002,P020,5,2026-08-19,296885
O02553,C043,P019,4,2026-08-19,230488
O02554,C068,P032,2,2026-08-19,35084
O02555,C060,P018,2,2026-08-19,104992
O02556,C043,P011,4,2026-08-19,255596
O02557,C092,P012,1,2026-08-19,16683
O02558,C038,P037,2,2026-08-19,93276
O02559,C079,P041,4,2026-08-19,178692
O02560,C066,P021,1,2026-08-19,32693
O02561,C086,P007,2,2026-08-19,95552
O02562,C062,P021,2,2026-08-19,65386
O02563,C034,P025,2,2026-08-19,58128
O02564,C097,P018,3,2026-08-19,157488
O02565,C075,P047,5,2026-08-19,164710
O02566,C034,P042,3,2026-08-19,98373
O02567,C008,P043,1,2026-08-19,25131
O02568,C040,P011,4,2026-08-19,255596
O02569,C091,P050,3,2026-08-19,6402
O02570,C082,P019,3,2026-08-19,172866
O02571,C029,P009,4,2026-08-19,127084
O02572,C059,P048,5,2026-08-19,291410
O02573,C054,P045,5,2026-08-19,277480
O02574,C097,P035,2,2026-08-19,50314
O02575,C088,P049,5,2026-08-19,65165
O02576,C068,P029,5,2026-08-19,47435
O02577,C010,P037,1,2026-08-19,46638
O02578,C071,P033,2,2026-08-19,124306
O02579,C020,P011,3,2026-08-19,191697
O02580,C057,P008,2,2026-08-19,63170
O02581,C012,P033,4,2026-08-19,248612
O02582,C059,P009,5,2026-08-19,158855
O02583,C059,P037,1,2026-08-19,46638
O02584,C060,P044,3,2026-08-19,177000
O02585,C051,P017,1,2026-08-19,26565
O02586,C075,P005,1,2026-08-19,42687
O02587,C045,P045,1,2026-08-19,55496
O02588,C008,P005,4,2026-08-19,170748
O02589,C037,P027,2,2026-08-19,60414
O02590,C099,P042,4,2026-08-19,131164
O02591,C049,P029,4,2026-08-19,37948
O02592,C011,P044,5,2026-08-19,295000
O02593,C084,P023,1,2026-08-19,2957
O02594,C069,P026,5,2026-08-19,47525
O02595,C094,P015,1,2026-08-19,69363
O02596,C039,P030,5,2026-08-19,156975
O02597,C069,P025,2,2026-08-19,58128
O02598,C059,P023,2,2026-08-19,5914
O02599,C025,P047,1,2026-08-19,32942
O02600,C085,P027,5,2026-08-19,151035
O02601,C031,P014,1,2026-08-19,21843
O02602,C077,P003,4,2026-08-19,196836
O02603,C032,P048,1,2026-08-19,58282
O02604,C057,P015,5,2026-08-19,346815
O02605,C097,P050,1,2026-08-19,2134
O02606,C065,P019,2,2026-08-19,115244
O02607,C074,P039,3,2026-08-19,21900
O02608,C039,P010,5,2026-08-19,52610
O02609,C053,P020,3,2026-08-19,178131
O02610,C072,P038,2,2026-08-19,108166
O02611,C072,P032,1,2026-08-19,17542
O02612,C083,P043,4,2026-08-19,100524
O02613,C041,P045,4,2026-08-19,221984
O02614,C020,P020,4,2026-08-19,237508
O02615,C097,P035,4,2026-08-19,100628
O02616,C029,P020,2,2026-08-19,118754
O02617,C008,P036,4,2026-08-19,51616
O02618,C072,P034,2,2026-08-19,124386
O02619,C032,P017,2,2026-08-19,53130
O02620,C083,P006,4,2026-08-19,11008
O02621,C012,P035,2,2026-08-19,50314
O02622,C035,P025,5,2026-08-19,145320
O02623,C010,P013,5,2026-08-19,312480
O02624,C028,P031,2,2026-08-19,127648
O02625,C039,P001,2,2026-08-19,133480
O02626,C095,P008,4,2026-08-19,126340
O02627,C090,P039,2,2026-08-19,14600
O02628,C031,P036,3,2026-08-19,38712
O02629,C049,P030,5,2026-08-19,156975
O02630,C040,P017,3,2026-08-19,79695
O02631,C064,P030,1,2026-08-19,31395
O02632,C098,P021,2,2026-08-19,65386
O02633,C041,P027,1,2026-08-19,30207
O02634,C095,P010,1,2026-08-19,10522
O02635,C071,P038,5,2026-08-19,270415
O02636,C038,P010,2,2026-08-19,21044
O02637,C030,P025,5,2026-08-19,145320
O02638,C064,P036,3,2026-08-19,38712
O02639,C098,P032,4,2026-08-19,70168
O02640,C022,P047,3,2026-08-19,98826
O02641,C018,P047,5,2026-08-19,164710
O02642,C024,P035,1,2026-08-19,25157
O02643,C005,P005,1,2026-08-19,42687
O02644,C053,P009,2,2026-08-19,63542
O02645,C091,P010,1,2026-08-19,10522
O02646,C065,P030,3,2026-08-19,94185
O02647,C080,P041,5,2026-08-19,223365
O02648,C085,P032,1,2026-08-19,17542
O02649,C069,P036,4,2026-08-19,51616
O02650,C003,P034,3,2026-08-19,186579
O02651,C037,P002,5,2026-08-19,131355
O02652,C023,P007,1,2026-08-19,47776
O02653,C020,P016,2,2026-08-19,111322
O02654,C033,P023,3,2026-08-19,8871
O02655,C011,P024,4,2026-08-19,121444
O02656,C073,P016,2,2026-08-19,111322
O02657,C088,P006,1,2026-08-19,2752
O02658,C052,P025,4,2026-08-19,116256
O02659,C061,P004,1,2026-08-19,69714
O02660,C011,P032,4,2026-08-19,70168
O02661,C073,P007,5,2026-08-19,238880
O02662,C030,P014,5,2026-08-19,109215
O02663,C035,P003,1,2026-08-19,49209
O02664,C070,P037,1,2026-08-19,46638
O02665,C041,P002,2,2026-08-19,52542
O02666,C097,P046,4,2026-08-19,146836
O02667,C039,P011,5,2026-08-19,319495
O02668,C073,P025,5,2026-08-19,145320
O02669,C050,P049,2,2026-08-19,26066
O02670,C065,P048,3,2026-08-19,174846
O02671,C013,P028,2,2026-08-19,8634
O02672,C044,P039,5,2026-08-19,36500
O02673,C100,P021,1,2026-08-19,32693
O02674,C058,P032,2,2026-08-19,35084
O02675,C071,P025,4,2026-08-19,116256
O02676,C088,P038,4,2026-08-19,216332
O02677,C099,P040,3,2026-08-19,24432
O02678,C092,P005,1,2026-08-19,42687
O02679,C020,P025,2,2026-08-19,58128
O02680,C041,P024,1,2026-08-19,30361
O02681,C001,P020,4,2026-08-19,237508
O02682,C098,P018,1,2026-08-19,52496
O02683,C012,P012,4,2026-08-19,66732
O02684,C072,P036,5,2026-08-19,64520
O02685,C014,P002,1,2026-08-19,26271
O02686,C071,P006,5,2026-08-19,13760
O02687,C050,P001,3,2026-08-19,200220
O02688,C050,P050,1,2026-08-19,2134
O02689,C032,P037,5,2026-08-19,233190
O02690,C088,P025,2,2026-08-19,58128
O02691,C035,P020,3,2026-08-19,178131
O02692,C019,P005,2,2026-08-19,85374
O02693,C036,P027,3,2026-08-19,90621
O02694,C010,P024,3,2026-08-19,91083
O02695,C093,P041,4,2026-08-19,178692
O02696,C059,P007,2,2026-08-19,95552
O02697,C001,P026,3,2026-08-19,28515
O02698,C043,P029,3,2026-08-19,28461
O02699,C084,P039,2,2026-08-19,14600
O02700,C042,P039,2,2026-08-19,14600
O02701,C041,P012,4,2026-08-19,66732
O02702,C038,P048,4,2026-08-19,233128
O02703,C042,P025,3,2026-08-19,87192
O02704,C047,P008,5,2026-08-19,157925
O02705,C076,P035,2,2026-08-19,50314
O02706,C004,P047,4,2026-08-19,131768
O02707,C057,P019,1,2026-08-19,57622
O02708,C087,P032,2,2026-08-19,35084
O02709,C031,P017,2,2026-08-19,53130
O02710,C049,P005,4,2026-08-19,170748
O02711,C075,P026,5,2026-08-19,47525
O02712,C089,P027,5,2026-08-19,151035
O02713,C047,P045,5,2026-08-19,277480
O02714,C014,P050,2,2026-08-19,4268
O02715,C022,P042,5,2026-08-19,163955
O02716,C073,P042,4,2026-08-19,131164
O02717,C056,P007,1,2026-08-19,47776
O02718,C034,P015,5,2026-08-19,346815
O02719,C072,P038,5,2026-08-19,270415
O02720,C058,P024,4,2026-08-19,121444
O02721,C099,P044,5,2026-08-19,295000
O02722,C020,P023,1,2026-08-19,2957
O02723,C014,P019,4,2026-08-19,230488
O02724,C015,P047,2,2026-08-19,65884
O02725,C040,P022,4,2026-08-19,34368
O02726,C067,P031,3,2026-08-19,191472
O02727,C013,P029,4,2026-08-19,37948
O02728,C009,P020,1,2026-08-19,59377
O02729,C003,P022,1,2026-08-19,8592
O02730,C095,P016,5,2026-08-19,278305
O02731,C071,P011,3,2026-08-19,191697
O02732,C055,P030,2,2026-08-19,62790
O02733,C081,P012,2,2026-08-19,33366
O02734,C051,P002,5,2026-08-19,131355
O02735,C058,P038,4,2026-08-19,216332
O02736,C001,P046,2,2026-08-19,73418
O02737,C036,P049,1,2026-08-19,13033
O02738,C069,P012,3,2026-08-19,50049
O02739,C026,P030,1,2026-08-19,31395
O02740,C086,P032,5,2026-08-19,87710
O02741,C077,P025,5,2026-08-19,145320
O02742,C076,P008,3,2026-08-19,94755
O02743,C059,P040,2,2026-08-19,16288
O02744,C079,P038,1,2026-08-19,54083
O02745,C041,P008,2,2026-08-19,63170
O02746,C015,P012,3,2026-08-19,50049
O02747,C066,P025,4,2026-08-19,116256
O02748,C074,P025,4,2026-08-19,116256
O02749,C063,P041,5,2026-08-19,223365
O02750,C072,P011,4,2026-08-19,255596
O02751,C018,P012,3,2026-08-19,50049
O02752,C080,P004,3,2026-08-19,209142
O02753,C063,P009,2,2026-08-19,63542
O02754,C072,P033,4,2026-08-19,248612
O02755,C088,P032,4,2026-08-19,70168
O02756,C063,P011,1,2026-08-19,63899
O02757,C098,P015,3,2026-08-19,208089
O02758,C036,P015,5,2026-08-19,346815
O02759,C022,P050,4,2026-08-19,8536
O02760,C071,P033,1,2026-08-19,62153
O02761,C035,P050,5,2026-08-19,10670
O02762,C070,P049,1,2026-08-19,13033
O02763,C070,P014,4,2026-08-19,87372
O02764,C095,P042,2,2026-08-19,65582
O02765,C005,P029,3,2026-08-19,28461
O02766,C012,P029,1,2026-08-19,9487
O02767,C027,P048,5,2026-08-19,291410
O02768,C091,P040,4,2026-08-19,32576
O02769,C079,P009,2,2026-08-19,63542
O02770,C008,P037,3,2026-08-19,139914
O02771,C036,P039,5,2026-08-19,36500
O02772,C042,P046,3,2026-08-19,110127
O02773,C074,P018,5,2026-08-19,262480
O02774,C018,P049,4,2026-08-19,52132
O02775,C036,P042,2,2026-08-19,65582
O02776,C032,P010,3,2026-08-19,31566
O02777,C098,P044,4,2026-08-19,236000
O02778,C019,P037,3,2026-08-19,139914
O02779,C049,P029,1,2026-08-19,9487
O02780,C052,P033,3,2026-08-19,186459
O02781,C059,P032,3,2026-08-19,52626
O02782,C100,P047,1,2026-08-19,32942
O02783,C082,P043,3,2026-08-19,75393
O02784,C069,P026,2,2026-08-19,19010
O02785,C028,P032,3,2026-08-19,52626
O02786,C037,P022,5,2026-08-19,42960
O02787,C073,P032,3,2026-08-19,52626
O02788,C006,P007,4,2026-08-19,191104
O02789,C016,P011,4,2026-08-19,255596
O02790,C001,P028,2,2026-08-19,8634
O02791,C084,P020,2,2026-08-19,118754
O02792,C012,P042,3,2026-08-19,98373
O02793,C011,P024,2,2026-08-19,60722
O02794,C051,P041,3,2026-08-19,134019
O02795,C055,P042,1,2026-08-19,32791
O02796,C001,P014,4,2026-08-19,87372
O02797,C017,P038,2,2026-08-19,108166
O02798,C088,P029,1,2026-08-19,9487
O02799,C090,P022,1,2026-08-19,8592
O02800,C089,P009,4,2026-08-19,127084
O02801,C030,P025,1,2026-08-19,29064
O02802,C014,P021,3,2026-08-19,98079
O02803,C018,P025,2,2026-08-19,58128
O02804,C009,P034,5,2026-08-19,310965
O02805,C079,P042,2,2026-08-19,65582
O02806,C045,P047,2,2026-08-19,65884
O02807,C053,P040,4,2026-08-19,32576
O02808,C012,P007,2,2026-08-19,95552
O02809,C076,P047,4,2026-08-19,131768
O02810,C055,P021,2,2026-08-19,65386
O02811,C036,P042,1,2026-08-19,32791
O02812,C071,P039,5,2026-08-19,36500
O02813,C100,P045,1,2026-08-19,55496
O02814,C027,P034,5,2026-08-19,310965
O02815,C025,P048,4,2026-08-19,233128
O02816,C083,P004,2,2026-08-19,139428
O02817,C050,P008,2,2026-08-19,63170
O02818,C082,P039,1,2026-08-19,7300
O02819,C002,P024,3,2026-08-19,91083
O02820,C050,P037,4,2026-08-19,186552
O02821,C070,P044,2,2026-08-19,118000
O02822,C099,P005,1,2026-08-19,42687
O02823,C002,P017,2,2026-08-19,53130
O02824,C008,P026,5,2026-08-19,47525
O02825,C081,P046,5,2026-08-19,183545
O02826,C055,P045,4,2026-08-19,221984
O02827,C082,P035,5,2026-08-19,125785
O02828,C036,P006,3,2026-08-19,8256
O02829,C066,P014,2,2026-08-19,43686
O02830,C042,P026,5,2026-08-19,47525
O02831,C040,P045,4,2026-08-19,221984
O02832,C008,P016,1,2026-08-19,55661
O02833,C015,P030,5,2026-08-19,156975
O02834,C040,P043,2,2026-08-19,50262
O02835,C002,P046,2,2026-08-19,73418
O02836,C021,P032,3,2026-08-19,52626
O02837,C067,P047,3,2026-08-19,98826
O02838,C048,P009,3,2026-08-19,95313
O02839,C099,P002,3,2026-08-19,78813
O02840,C035,P034,1,2026-08-19,62193
O02841,C092,P037,1,2026-08-19,46638
O02842,C059,P033,3,2026-08-19,186459
O02843,C064,P037,2,2026-08-19,93276
O02844,C021,P017,1,2026-08-19,26565
O02845,C030,P048,5,2026-08-19,291410
O02846,C006,P001,2,2026-08-19,133480
O02847,C061,P024,4,2026-08-19,121444
O02848,C023,P003,5,2026-08-19,246045
O02849,C029,P021,2,2026-08-19,65386
O02850,C093,P021,3,2026-08-19,98079
O02851,C074,P024,1,2026-08-19,30361
O02852,C087,P004,2,2026-08-19,139428
O02853,C067,P003,4,2026-08-19,196836
O02854,C060,P019,3,2026-08-19,172866
O02855,C012,P036,4,2026-08-19,51616
O02856,C048,P013,3,2026-08-19,187488
O02857,C095,P040,2,2026-08-19,16288
O02858,C048,P038,4,2026-08-19,216332
O02859,C094,P035,2,2026-08-19,50314
O02860,C001,P027,1,2026-08-19,30207
O02861,C070,P023,1,2026-08-19,2957
O02862,C001,P049,4,2026-08-19,52132
O02863,C014,P014,5,2026-08-19,109215
O02864,C054,P032,1,2026-08-19,17542
O02865,C092,P018,1,2026-08-19,52496
O02866,C030,P034,4,2026-08-19,248772
O02867,C059,P048,1,2026-08-19,58282
O02868,C065,P009,4,2026-08-19,127084
O02869,C076,P037,1,2026-08-19,46638
O02870,C085,P009,2,2026-08-19,63542
O02871,C034,P021,4,2026-08-19,130772
O02872,C041,P029,3,2026-08-19,28461
O02873,C010,P013,2,2026-08-19,124992
O02874,C020,P007,2,2026-08-19,95552
O02875,C060,P021,4,2026-08-19,130772
O02876,C069,P023,2,2026-08-19,5914
O02877,C040,P030,3,2026-08-19,94185
O02878,C012,P011,3,2026-08-19,191697
O02879,C028,P021,2,2026-08-19,65386
O02880,C092,P016,3,2026-08-19,166983
O02881,C066,P004,3,2026-08-19,209142
O02882,C023,P002,4,2026-08-19,105084
O02883,C072,P048,5,2026-08-19,291410
O02884,C013,P030,1,2026-08-19,31395
O02885,C016,P001,1,2026-08-19,66740
O02886,C017,P013,4,2026-08-19,249984
O02887,C088,P041,1,2026-08-19,44673
O02888,C010,P002,1,2026-08-19,26271
O02889,C083,P029,2,2026-08-19,18974
O02890,C043,P008,1,2026-08-19,31585
O02891,C007,P011,5,2026-08-19,319495
O02892,C093,P026,4,2026-08-19,38020
O02893,C049,P044,4,2026-08-19,236000
O02894,C046,P014,2,2026-08-19,43686
O02895,C036,P029,2,2026-08-19,18974
O02896,C079,P040,5,2026-08-19,40720
O02897,C083,P019,4,2026-08-19,230488
O02898,C071,P031,1,2026-08-19,63824
O02899,C036,P025,2,2026-08-19,58128
O02900,C026,P042,5,2026-08-19,163955
O02901,C081,P035,1,2026-08-19,25157
O02902,C092,P023,4,2026-08-19,11828
O02903,C063,P023,5,2026-08-19,14785
O02904,C042,P025,3,2026-08-19,87192
